what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1779241723900
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1779241723900
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1779241723900
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1779241723900
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1779241723900
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1779241723900
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1779241723900
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1779241723900
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1779241723916
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1779241723916
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1779241723916
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1779241723918
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1779241723918
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1779241723918
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1779241723918
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1779241723918
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1779241723918
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1779241723918
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1779241723918
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1779241723918
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1779241723918
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1779241723918
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1779241723918
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1779241723918
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1779241723918
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1779241723918
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1779241723918
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1779241723918
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1779241723918
os,sysinfo,,,"win32",1779241723932
arch,sysinfo,,,"x86",1779241723932
ws,sysinfo,,,"win32",1779241723932
locale,sysinfo,,,"en_US",1779241723932
processors,sysinfo,,,"16",1779241723932
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1779241723932
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1779241723932
java.specification.name,sysinfo,,,"Java Platform API Specification",1779241723932
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1779241723932
java.specification.version,sysinfo,,,"1.6",1779241723932
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1779241723932
java.version,sysinfo,,,"1.6.0_23",1779241723932
java.vm.info,sysinfo,,,"mixed mode",1779241723932
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1779241723932
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1779241723932
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1779241723932
java.vm.specification.version,sysinfo,,,"1.0",1779241723932
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1779241723932
java.vm.version,sysinfo,,,"19.0-b09",1779241723932
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779241725054
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1779241726340
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779241729112
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1779241733759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241746378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241746602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241746806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241747020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241747253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241747417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241747588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241751647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241795485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241807855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241808096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779241808306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241809778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241819038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241821468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241917319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779241989919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779242239277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779242246821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779242248234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779242250854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779242361441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244155378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244235950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244236157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779244281200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779244281446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779244281630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244282625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244283282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244284301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244287362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779244288418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245080105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245083316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245104717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779245111228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779245114630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779245114872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779245122930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779245123124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245124725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245150348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779245160688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779247775638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779247780186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779248547312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779248548124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779248549367
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1779248549494
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779248549528
